date,district_city,headline,source,url,polarity,sentiment_label,confidence,crime_intensity,crime_types,crime_type,trend_label,trend_score,method,source_class,year
2025-11-07,Tamil,NGO study reveals 40 % rise in crimes against women in Tamil Nadu; SC/ST are worst sufferers - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMi6AFBVV95cUxNZVVGWldvbU9XWVB4dkpTV1hQTGJCNmktZ1RMRXpULVcwNnZDQ3pZSW80TDdjUG5yYmt0SGpmVXJjMHBMa21yNTk2NE9QdW5HSlR5eVRKUEJTWDIzS3d0NTVOSzNVc2FZWjdXbXlJSk1DRXRMcHBzUGxVeHlzWU5yVlNoVzJnQVI4TDlwbFN5QkxpVVR0TFdaVFJPMk83ZlBQaGIxaDF5bHBCQW5vWVVVam41ZmpFeXpjLWU1X3VIY0Jlb1RVRDVPMlE5R3FQT3ZRblhseEtIVERGVXFRWklnWmZRa29KRDcy0gHvAUFVX3lxTE82RnJjcUJGLWNQQkZ2RHUyMVZvSmxyeGZXc2ZtTkFMZVhvbWYtY01ZMzN2REFtOURFaUpxaXM1MXNFdXdpTkNlNjhlSnlWTnk0ckg2MFZWYkhyVXVLUGxwdHdaTmJUOFpueFRRTGhZNjY3WGt2MDB4eUZ5b08tck9pWVZKdzR2WFYtZ2FqbXVSbHNzMmswMU1UN0hFUDBNMnM2a2puYVVINnJRQ1gxUTBMMDBELXpHRXcwVEFGVTZvblUyQl92LVg1b3pibThwVkp0TTlHNzJybGI5S0tMVUpPMEZranViU1BaWUtVaXk0?oc=5,-0.9887,negative,0.989,8,assault or violence,assault or violence,rising crime trend,0.3994,sentiment + crime_type + trend,news_media,2025
2025-06-30,Those,"Those committing crimes in Tamil Nadu will be punished regardless of status, says Chief Minister M.K. Stalin - The Hindu",The Hindu,https://news.google.com/rss/articles/CBMi6gFBVV95cUxOaHN4NUVNWE00N0pyVE9ubjJabEp1UXF5elVjTTFHb1lNNllkV2wteVJ3QV9nTDBZVDV3MXdaNDg0MUJmazhvYmwtMHAwcVNpaTBfMTJBWFphM3RlY2tETTRoMUk4UFZwaEtFM3lpRHBzNUFtU3BJMjMwQ0xTcnI2a2ZaUk95eGFROTY5cXFobkFHeVh1b0hacGxnX1dtemxUalZxdXRmdFlfTGJ3LTlBLTRpdXNjd0owVV92WmtkSU0yZUJ3d1VUT1daMkhEQlZTM2tldUlKS0V1SWtBVlM4VnRrU1o3UlpRcEHSAfABQVVfeXFMTzdlN2l2Z2VVWWNJMnIwUHRuWHVfX3J5NjIxUE8yLUZ2S0dKME5WSHJZWGFPRFpPVEpLNlYyU1pGZ2VzTnVsRmFOOGNlY2gwQXBsYkVnZXUzT29lempVU0U1QlAwV2J6bjg5YllCcUYtTzZ2MFF5N3Y5S1FkcnZpekw1LWY1NnhXSXdiSjlGOUpRNld2LWRyLWRwVXFBdnRIOG4wR1BIa3IzV0wwTGpxblVTVkU0S3ptcUtLaXg2eWhFRGpoWTdqTktqdWl1bDMwZW9BeGVleHBwRVlzQmdfdnpWRWxzTW8telZ0cGZWU19D?oc=5,-0.9654,negative,0.965,8,other crime,other crime,isolated incident,0.2656,sentiment + crime_type + trend,news_media,2025
2025-12-31,Cyber,"T.N. Cyber Crime Wing rescues 1,212 potential victims of cyber crime - The Hindu",The Hindu,https://news.google.com/rss/articles/CBMiygFBVV95cUxQVW52WGFsTlJhRHFOSWtJbWpVb05WYVdNbmgxaDBCcUg4UVJjckt2Q1VJNG5yZXNadUY4a3lsTGtzWEN2YjhBMWxiWlQ1Ny1qWThjWWJBZ2pCcmhWczlBU3RGT2lFVWFZRm1ZejI4RUJVMVk0RGFyNG1EWWpCQXRPclRicWF5UnRkWWlNZEpGZUw4UFM1VWpUVl9paEU5Mm9tdmZ5WmpZdXdIOVczRDZBVW1Ca3J3UWR2QU44ZWNZM21QUDN2QWU1cWlB0gHQAUFVX3lxTE9meFZMemFkZjVlYWNmdDFjRjBXcTlTaFNuREpLdXhOVVRJek5WUjItdmpFR2xVbVdNUWJ4WFVPUHRCeFduVEFPLUVlaWl3dXdRLVU2QXVkaHVLazFQNUJXR3lmaVhZVUhwNWdTbThvWUdzdlBVNjM3X1dld0h1NGQ4cTlsOXBMdVJIU0FZOWEzV08xX2ZuQlBETlBPTmpweU9vcU1tMGhDRXhJQlNLMDFhS3N0R2lHLWR6ZUVWZEZvTFdMYkQyZlgzV0dwMU4wT1U?oc=5,0.9316,positive,0.932,8,cybercrime,cybercrime,public safety concern,0.2523,sentiment + crime_type + trend,news_media,2025
2025-07-18,Tamil,"Now, FIR can be registered in any police station in Tamil Nadu even for crimes outside jurisdiction - The Hindu",The Hindu,https://news.google.com/rss/articles/CBMi8gFBVV95cUxPLUJMR3drVDIzbGZTMHRwR0NSNmVCVVZOWUs4aWZITGdQT19XOUtqT0RRWkI4YTZPZVFGZi0ycDRSeVdWVHBmcU4yV0xEOHUwN0NiME12dnFNWE5SZ05yeWpLWEplYzVSMVliRG1vc3VuZmJOUlBpNFUyUWNJendXeGpCeEJPTmFsUGF1ZEZJR281M1pJVEN6VVZoaFNhaEt1ZFhlU1hBMzktR25hWDNYZldXSVJ5OHByUm9YZjZFVlY1NjluTlRqcVJ1eXJCZXFPVWhyYjV1Q2h2b3FzUFVjQ0ZhWlFvdmpNRktlZWJQZ2dsQdIB-AFBVV95cUxPbnhQVWdabTNiM3pLS19GQkVZUVhsTTA5ZGsyTjkzVnhLOFp0LWxHRjA3X3dzeXNOcjBOZ09kWWZWZTdEbER0VWpvX0VUOTFnUEg4VWhkT1BkY1FBaFFaMlZSUTdycXBaWEVwRDhJbkdZbGU0dkdoR1A1dUtiT2pHYXd4NWtWaXNWbS1faUY2WFRWLXFvbW1PVlVna3FtX2NyRlBRa2wyMmhYZ2JlaWVnbnl0eEdJdlRZYzB5NW93SHpIdlBUUkZEd1UzTXZPaWZGSDVNRkJSS3ZZWDRIRExnZ2RtdFhBSjZVbHoydnE1RWNhaXpKSG9obg?oc=5,-0.8272,negative,0.827,7,assault or violence,assault or violence,public safety concern,0.2185,sentiment + crime_type + trend,news_media,2025
2025-10-06,Tamil,Tamil Nadu cybercrime police bust SIM box network - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQYS15RkszazQ3WldzSGF5bUxGeTRNY1pxMzFwQjJlU0ExQWpiVG5fN2xYZzJKS09jRmFaUFBrTVdwRmc0dHA1Umw4NVR4eDFzanB6SGp3ZVJtWkhnb3Q3aUVOS09zd2o5akZYNkhlN3pZVG1JWWxycU1JY29qa1lrdXNOeU1RMWpId1hRMkw4R3BBT2dkTUtZY1FOUmJhT2xURHZuVk5iZG5yMV9qcVhVS2JJSDNOSlJrNkJJ0gHCAUFVX3lxTFBIaUh3MzhfQVBNemRFX0luNzlqSHlTMnE1Mzl6MUo1WXdkYVdyc3dhemQ2Uk9RQ3NlRmNtQ3NOQ211WTRlNUxsQWRXQkNhQ2I0RTZBNzY3c0p3LUpvb1dtZlJsTWotSUVKWExpQUZlczNjLU5qa0pveGRZTmVxQThFSFZMNk1HM0VMcm1UNHFPT2tyUDczTy1XbC16YnZ5OE9UVlJCY1hUVUExdS1EeHFwN3RVUVcwTENDUW90cGRfS3h3?oc=5,-0.9925,negative,0.993,10,cybercrime,cybercrime,rising crime trend,0.3584,sentiment + crime_type + trend,news_media,2025
2025-10-14,Crimes,"Crimes against women, children, and the elderly on the rise in the State: Nainar Nagenthran - The Hindu",The Hindu,https://news.google.com/rss/articles/CBMi7wFBVV95cUxQRmV2Z2VranZhUTFNSmlPYlc1VklnZzVxbUxvOGlTandPY3Y1WlFLYXhJMUU1Z0NXam41UkhvcXdPblRKbk9NZDVFTjNRUFBha3J0Rm9CWjkzY21sdnphalpDMlRHamVlQnFULWlJV0I3YW0xU3MzMlFQR25LNUtoNHVSb0VLU2ZEV21iZktlbE1wNkZva0Mxc1dyQ2lveEY0LU9PUkhmZV9CbGVmenRqNS1MV3dWQ2pRcmtRWXpfWlFSZ244VlJwTVFnMGVveW95OERILUhPRWVYc1ZhaU13NUV6cFluaGNNX0xBcGdyWdIB9gFBVV95cUxPNnBBRjZ5cjdvUF9kNWI5SHF5SjllY2ZjZHNpQ285WFFHakZ1dDBkWFdQdmw0amRYaVdPeHNhaUd1cGllQ24xUkJLVzVQRXczMHBobnM1VDA2UVZnc01WR3BQUVc3SUcxaUl2SlZCU29NNmFhb2cwaExlaU5YckR2aldWbXF0ckk4elBxdzRJZkQ4N0RMREtFSzJ1b0ZsdHFjdmlrSzhFWVpFNjducm1HYXJDSkhxRmMxMnVBMFVOWHpJTlNqS1Q3NmtDXzNEWEc2LUJyd3BFTUpfdThBRlk2TmNPaWtkZlVtSjMyRWtBV1RlTEU3OXc?oc=5,-0.9426,negative,0.943,10,assault or violence,assault or violence,rising crime trend,0.9981,sentiment + crime_type + trend,news_media,2025
2025-10-02,Crimes,"Crimes against children increased by 61% under DMK rule, alleges Anbumani - The Hindu",The Hindu,https://news.google.com/rss/articles/CBMi2AFBVV95cUxQVFBCd2ZCaUZmTkE5V3o5a2lPbnlIMXptNU9NalZFdDlYRDhETmRXSVBiU2pIMzdYZGc5a2hvVGR6TzhwTWN6RXhXdGNaZktacTFmaTU2MVV4VmhGb3RlQjdEazZpejVpRklVZUtrUUtTMzZXd1czVGJWeXhPZC1BNVdKM1hHdUxQYjVfNUNfRmVjeGt0TGk5V2ZPaXhSNl85STdNRU9KemwyVS1QUVZuaEhwT2tlNmNnUmd1ekVXei1rd08zVUlGcGRvR28wemZJUmFWZHhaYjHSAd8BQVVfeXFMUDdHY3B4UUItb1VmakVWU3BNVk1HNzB5LTJLTUtsUUhlb3RBTWlxbGhOV0lIY296Vk84RkJlSC1TM1NIcmNKUFhKa1FQVUtrYldyR19RNUE3bG03YnpxcEtUWHVEcGxiTjNfX2t6RXNUemJOcy1XakxUcjdJR2gyUjFsNGQwYlNFRzl6Sy1MZTFqZW10V0Rzb0drMk9IbkVqd0dSUTZ6ZGxpNjFhbW1ROWhmSzlfb0E1OVZNNGFuSEFkMEJLVW1XN0dFcjhudVdMOFlPVktxalJpVXlVR3JHdw?oc=5,-0.9767,negative,0.977,8,assault or violence,assault or violence,rising crime trend,0.5632,sentiment + crime_type + trend,news_media,2025
2025-08-22,Tamil,Tamil Nadu among States tough on drug trade: DGP Shankar Jiwal - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMixgFBVV95cUxOOFJxMDExNVl4N1A4MlFnQk41azhMdkdMdEs3U2RXLWl3MUlTUXZRTFpSVnJrSjEtQkNnOGFpOHZ5dnBlQlY3SDNDWHpwUGFrOXRSaUdENVA3THVDRGhTV2dBVkRjcXlYS1BCcGR4YU04UlhMVVNMRXhZdFpzSU15Z3QyeXlIbG9DSUo3Q2Etc1RxRzRUaXR5Mzh0cnQ2T1lsUTFuWnU5aXdzUldsZFpINXVwVUJhXzZNY05aOVRwa0ZrbHRMdGfSAcwBQVVfeXFMT0RuRi1PeU5XZDZqdWdad3NvZV9lVUhrb09RMGV3b0phOXVhaEgtS0g1OG56dUdsMVdSbkdFejk1THh3SnpZYW1PSXRnWURZWmpTTjQ2UF9aU0R0aFVjVDdXbEZxTDRiU3dBdWxQcktUcW0tZDdVUWhoWU5MWDdpNkxVSGxyZHN6SWZPWWRtZENIZ1VzRzZITzRTZE9Sd0pMdmpERkR5bzI1NFE4ZlI5QkdJUUF0UXJ4Uml2X1piSDJxcERWM0M4MDdJeVJ3?oc=5,-0.9634,negative,0.963,9,drug or narcotics,drug or narcotics,rising crime trend,0.4091,sentiment + crime_type + trend,news_media,2025
2025-10-30,Cyber,Cyber thieves outpace banks’ response time in cybercrime cases in Tamil Nadu - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMixAFBVV95cUxONzd6eHdQX09KMlphcnV6OFAwdFJ6YnN6S3lnUW9ZZ0VjSmMyMU5kanQyRWZKblJfTlBnTk9xVWNPVTF5T0pweFM0dkFGblhsWjRZZjdrR0V1aEhmSURYWExNdmRZaGtiX19Ldjh6X1cyN1o0TTZEUUl1b3FrVjVTSEF2ODdLUXJBZ1JaenA0R1VnOEpDRXh1SG1sVGFfNWNtQU1UUE83YXFjY3g4QllPbEsyZEFWQkx0azNEdnFnU0dHbEph0gHLAUFVX3lxTFBXWVZhbWp1QWs2X09JN29hN3UzYXFycHlkam1kQVVQS09XLW9UVlZWa3dWVnc2dXRtUkcyMkRhSjhhZmc1dGprV3QxbnIwN0JpTjlHTkNITC1Zekx5amwtNEs1aVJZMWVZZktiLTlIZFdOQUxkZ2hQbXVIRmd4UEU5T1FGQTNVNG5pclB6anE3SWVVaUZtTlZxR25oRjdwYzZ3eEUtU0QxQ2IzOWtadjBIdmdGZm5IaWlKWHpsVlNzZWhacDBHUHcyZzI4?oc=5,-0.9823,negative,0.982,9,cybercrime,cybercrime,declining crime trend,0.4454,sentiment + crime_type + trend,news_media,2025
2025-11-19,Political,Political disempowerment of Dalits in T.N. is cause of rise in atrocities: VCK leader - The Hindu,The Hindu,https://news.google.com/rss/articles/CBMihgJBVV95cUxNRGZIc0VyTHd0cFdSSHItbWZ6ckd4M3RQZmZBMEk5ZVl0bWRVclVjNjJTenNqMWNqUGY2blRtckVvT0FNWkVCZ2c3LWxSU0FVUUxEODVxLVAyNzBTRUMzRXV6czFYZFZ2VXlXYTZXY1RDQUQ3R0xmZ3JuUUtmeTZzYVc4YzdENXJjUDFTVVdFWlhTcFlZekFHR2tWeVh5SFpLZng5QVRzUk4zZzhxRWZFWUVhNDJCel9MTVROSFoySHRWMXJJeDJBOGVTX3loZ0ZCeHZvVkVpMVZXODlmaWsxcUZBaUFoWUxIbXBwZkpXSmM2Ujc3My1SczFkQzJvZXo2UG43d2l30gGMAkFVX3lxTFBEZEMzRmZ4NmE5bU1CSDJVSW9XaXp3QU8zcU56aDdwN3piRHByZkRkSHpVbm5sWHhCRXp0XzM3VEpyTGFNNHNoRUlTSWkxeHZZUld1X0FtM3R1MjAtR1pNVkY0VW40S3RqNVNocGpkMElHY0pPSkZUaExLWGZOWkFaV2lrQ3lsSFR1RmtzTzc1WDlvV05IUzVEWFRCOGFseDE5MTZDeWVNTzFvSkZCYWl3VGZ0Ym1qN2J5cXI5Z1hsTHphWFozbXNTWm5DYmZfOWNpSFF3Wk5weTY0b0N1ZmNmbk1UNHJHN0Nhck9qNVdTeGE5b2FLV0JxOXhEZlZicG11bTJPLU56QlJ0am4?oc=5,-0.9971,negative,0.997,9,assault or violence,assault or violence,rising crime trend,0.9797,sentiment + crime_type + trend,news_media,2025
2025-10-31,Tamil,"ED, Tamil Nadu Police find themselves at loggerheads over registering FIRs - The Hindu",The Hindu,https://news.google.com/rss/articles/CBMi2wFBVV95cUxPOW5IRlZDSkpSTlc4OTdnNDNwUUFpM3E0MXZLN0FzRldrTWpoSGhaWkxZNmN6QnhUQmFZclR0emRLLVlTYV9VbnpIVE5XdVp4eHVTS2NqU0FUNGdnNmkzY21PcVJ2SG9rdUJLMzNLbFNMOTVJaUY0SmFKLVcxMzZxUnhEM0hBUmZBRF9BRDc2UHNSamtZU2lva2NJMVN0dU5aRU50YnRBMXphYVJXSjdhdEN2MDFySGRDRVh2ajF1bi13cGJiT010SXJvd2lQWTlFRGRqVm9wdGZXc03SAeIBQVVfeXFMUFZMYlZuZEt6TkkyX2ZIQzAwM0dDYXZ3VjZOVGZucFFrWjlDdlV5QW11XzI4REFqc013UDN1LWF6OTlLdjlIWXVBSHpIZnRKa3BOazVwSS11dGZWdlB6RGFaeDA5TmhxTzNOS1gyZERManVpQjZiZ1R0NXNkajBELUVkcF82RjZ3OF93Rk1KV0FXcEJxQWZGa1JoXzMyZVZZSGFTbDRjUzdBdXFONlU0UGFCWTFtWlZtOGQwVnJISW55QXE4WXhSNTB6VTZZTS1Nb0JyOGJlTXhjWmpYNUpTOTFIUQ?oc=5,-0.9992,negative,0.999,8,other crime,other crime,isolated incident,0.2336,sentiment + crime_type + trend,news_media,2025
2025-04-30,Supreme,"Supreme Court upholds ₹2 lakh penalty on TN police inspector for not registering FIR, using abusive language - Bar and Bench",Bar and Bench,https://news.google.com/rss/articles/CBMi1gFBVV95cUxNR0xMLVFnZ1R5UjdvVW1mclptYzNVR3dkN1MtM1VvWnBPN0FhbnoyamlRSDV5TDBQaWlUNTI2QkNPdk5kbFhMVWFuWGFDUmJGZjNzTnF2dnNhZDhsMDRnSlAwcUd2MC1fTnRZMHlzbXNFajJLa1VPYlFRcjV5NVVyWHJIdUxGNTBEQkVmNm00dXhOSGlDZ19OVmh0V2NlWlNMbldGNnluQ2FyUGp1X1BydW1UMk9FeFIwU093ejdCT1RMWDJETUtqUU4wXzdvSGtOOTFQVXBn?oc=5,-0.8605,negative,0.861,7,assault or violence,assault or violence,declining crime trend,0.2673,sentiment + crime_type + trend,news_media,2025
2025-09-24,Tamil,Are Tamil Nadu Police Failing Missing Persons? Families Left Desperate for Help! - The Times of India,The Times of India,https://news.google.com/rss/articles/CBMi6AFBVV95cUxNTG52U1V4Qk5oNFRQUTNZWW5jeXRRU1ZXTnY4Zm1SblBjM241QjBtQlNNc2Vid2M3bGk5bGRoUjVfYzA3MnlKWkEtcXFrR1NXc1ltcXdaVnpxdDlSbkw1WGhmaW9fbU5OMlJpa1hJNGcyRkgwU3hwZlV2WldUVE5aTkhPSU5jSk9Mb0x5T1dRQ0JjZUthQlgxY2U2NHhpTmNWclE3Z2MzX1JXSXUtRW1kVl9yYnJCemI2TmZIZ2ZzbnA5UThDbzJ4cXIwenZYdi1QT2NyQ0poWTU5SzFNX1Jhb3B2UmVYakVS0gHuAUFVX3lxTE5sYzJYX0FMelpwOTRYMDhMSTA4alJKM3FQeG9Lc3hrcE82TXd2UWVsUnFwVDJuYUxsaHZyRTI1RWkydTJLLW5hc2dsRHA0ZHplM1F5VEJmUTlRUVI1WmVFUDlhcHRfZU9Qam9TYTZRZzFHSi0wS0xVbXdFTHl4b0xBekh6SWdoYVFkX25mb05HcVFlWnJfYTdwQmpvQmktLV9pWkpueFpwV282ZS1fZ3d3MU56SUpyVWtpRmxueDBPRW9rVXVFTWlJcldkWHdDbmIxenFldG5SMDRvSUlnRi1NODQ5WVNzelRkRmlPRUE?oc=5,-0.9918,negative,0.992,8,other crime,other crime,isolated incident,0.3874,sentiment + crime_type + trend,news_media,2025
2025-07-10,Ajith,"No FIR, no custody, no supervision: What Ajith Kumar’s death tells about Tamil Nadu’s unevolved policing system? - Maktoob",Maktoob,https://news.google.com/rss/articles/CBMi5gFBVV95cUxPY3lLbEw4SE1ZNnphTTlLNHJPQ3BWcE9TTTVjc0dmeEdiRmVIMTdHOEFKRWRDZ00tell4VlVVNVExSzJqTUd2WEpYdWdvaWwxNkJqWUFaV3lVWGF1Sk85SndGS2JkeVZ4dUVwLWFpR1pnR1Nzek9nX1V2ZkdKYjJDdk9EN09CcTRVWTIxbWFCc0ZPMXRBRGtRNFV3WmZLLTlzbDkzdDEwMzdSNmh3S1diSjlVUWswVEIzVy02cWd0MzRUVEVaUENZM0NmQVVZRGthUmtJY0V3R25COEdWM21PcjhfVkJmZw?oc=5,-0.9956,negative,0.996,8,other crime,other crime,isolated incident,0.6953,sentiment + crime_type + trend,news_media,2025
2025-11-10,Madras,Madras High Court Slams TN Police for Meddling in Civil Disputes - LawBeat,LawBeat,https://news.google.com/rss/articles/CBMipwFBVV95cUxPVWROalR1OVhHcmNRWl9FbVlYSUVPNFhxMjdFMi1fZ3N3LWxmTF9BMmZsei1MaDRSR0tLam5Kb0VmQnhPNHcxdEpVanB4RU8xTllhUmZieWN6V0dmUFRUa3RYa09YX0dVc3Y4VExxTXdOZDh0N3F3eDlYVnJLc1FSNy1vTFBrTlUyZDRpNkYzb2xKSWpjMzNWVmREaHV1QVgtTUhDNTFuUdIBrAFBVV95cUxNanozdXpBR3BNSzNiOTlCUjBvNnJXWV9NenJpV0J3MXMtTHUzWDZmTWNEYnQtSWNqYUFfQktZblFidGc2c1lib2pOZkZST0dKdnhGYko3Mk9kWlo3OVpmSmRnRlpwWTFYay1Od0RSc0VhWi13TlF0SDMtMnkyX0NUTWRHdElDSHI2dl9zM2dYU3dNekl5eDFRUnhtMy1tcGZ5YlN6eGJhOGJTVF9R?oc=5,-0.9967,negative,0.997,8,assault or violence,assault or violence,isolated incident,0.2658,sentiment + crime_type + trend,news_media,2025
2025-10-29,Tamil,‘Rs 25-35 lakh for one post’: ED claims ‘scam’ in Tamil Nadu municipal administration department; seeks police FIR - The Indian Express,The Indian Express,https://news.google.com/rss/articles/CBMi7wFBVV95cUxNbE9nNmxrbklLeUl2aVNPTWI1MEFXRGVKa193NmNUdnc3VjZpUEItMGc4VndXMy01RGZ1X29uNHRHVHhPQWxBUnF1YXpsMXJmNk9UTU14STRCWFpCRkdFQkJjbFMxdUVBZDllNWZ4NVRiY0FLb19pb0Z6ZklBM25JUHRuVlhPa25wdlNEYWdZY3g5UElfdi1MNEhBYUJlQTNaa28tSzJOQTZrU3dTeWNtYk1uVFItY3NNSGphX2JyU3VmRXo3d2FBaS1SR3hoVVRrckZ1M2lFOUZLVVN6bUVzTURCeGk5OHZTQU1BMVVWONIB9gFBVV95cUxNY0FjbjlIbGp2WG5PZld3ZU1PMDRMOXpUdmhkdHdMbXA3bmRudFE5VEJYb3QydWhDaE9ENXQ2RGUxN1kxVFZ4SU50UG14Z0thNWxYYlc4SVR5NGZQcVhIQTBqb0p0UE1ZU004WWdUakhiZnZYbnB5VmJEb0hLNmU3enhiNHFfckRoNDI3dFV4TFh0SnNhYlg1S1RlV0RsM3dvWkt4RlZoX2k5MWJmLXBuOENwX3FNQkdHV3YyRzQ5Yk5nWm5IUHU3M29aa2oyZDN4M1FXM0dtcF91SmVrWExTTURlTndNbENYRVJRY0xUYU84cE90VGc?oc=5,-0.9948,negative,0.995,8,other crime,other crime,isolated incident,0.2603,sentiment + crime_type + trend,news_media,2025
2025-02-18,Cybercrimes,Cybercrimes registered in TN up 2.5 times in last two years - The New Indian Express,The New Indian Express,https://news.google.com/rss/articles/CBMivAFBVV95cUxOUHNSZ2Nhb3lKd1ZLbDNOcW1SUlRINFNQWEVjam9lcU9BVVVsdGxtbGFfdWRmcF96RUZpbkNqSW9kR284ajlxZHlqS2RZNkF2eU5henJsOTdrT0VlVDZyb0tsN0ZtbklhdFhPMmRHZ1ZMN1NZUVJVVWg4U2ZZck5VT21yYzhPVEh3YVdZYzVuVXJhWE95Nnppa0VlekVqalliNEdvVlR1ZVoybnlOY0w1ZklEcEVIc1Z4Zm5pUQ?oc=5,-0.9411,negative,0.941,9,cybercrime,cybercrime,rising crime trend,0.3823,sentiment + crime_type + trend,news_media,2025
2025-08-23,Ponmudy,HC asks TN police to justify closure of cases against ex-minister Ponmudy - The News Minute,The News Minute,https://news.google.com/rss/articles/CBMitAFBVV95cUxQZ0d2T1FYX0NPaXdGYlFmaVVLYW9aaFhHc2RHa3dHN2tvZWMwNi1YSzdnazdBS1R0UkNzMF84b1huZ0w3RTMxWi1MMVNTM0FEbENpYVRpaFBWUTZ3MHRoRXFfdXRRcXZkVnBHYk9uVTlUcXJkd1JwWG41Nm1SWW5EU0xibG5uVlFtZU9KY1Y1TlB0RU5QeFVXaV9XWkpCbUdqMFJTU2kyc0o4T1pVcEtXaG1CQkfSAcIBQVVfeXFMUHdmMjEyc1ExM3hhdmMteGc0X1cyN2lidlhmM0dEbXV3aGRrRVpVQ3RsSFI5dldNYmptcVZJb2M5Q0xTemIzdUx0SmxaT2JBdEZMRzF0Z3BPR0Jld3E3VDlBWEt4bVNXYWdwZDZwTDVPTEk0QjI0Y2JfT0ZGSlhlTV9xOFlEY0hIRTRFVnAzMFBwQlJrSy1sVlp5WFFocTNPdjRfUWtfQUgxNzZrMU9TTEtUd3htb2wtMW1iNlk2a1FGeXc?oc=5,-0.9793,negative,0.979,8,other crime,other crime,isolated incident,0.294,sentiment + crime_type + trend,news_media,2025
2025-07-01,Madurai,"Sivaganga custodial death: Madurai bench slams TN police, asks 'why no FIR registered?' - The Federal",The Federal,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNNHg4MkJpeTdnOTlUZnZfcl9Cd21VUjhiVnJtdldFZC1ZUGtjMWtrX0g1QUlMbE9Lbm8zcmVXX20yMk9MQ0djclFYbEJLcnVSeFFld1d4UlpCVG94azBuTHFJT1NkWm1YYkp4ckFJNFRudFF1bWRLYnB5TlhpR2piWjBqTEhlcG02R1BIV0pxSUtxZG9YOFN6aVpMVkFMMG90c2c1QWFOaW9BMEZIUllLb1RUZV9qNFlMdzBV?oc=5,-0.9993,negative,0.999,8,other crime,other crime,isolated incident,0.3406,sentiment + crime_type + trend,news_media,2025
2025-07-20,Accessibility:,A New Era of Accessibility: Tamil Nadu Simplifies FIR Filing For Citizens Statewide - The420.in,The420.in,https://news.google.com/rss/articles/CBMilwFBVV95cUxOM2VjMWVsamFmUTlPdUU2eU5XWGRWWEhIdUxzNHpHVTNMRnNBRWxaU0FjdmlfR1k1WHJhRXV6NDVzQUlYM2NyZFJyTTl6elRfZ29yWWw3OThFbFE5YUxrbmR0el9HOUZaelBOMmlOV2laeGxZWWpJVHlnRzdrdzlfWE83SDFFQ0E4UXk5eHBmVGUzNzFNQ0xZ?oc=5,0.9634,positive,0.963,8,other crime,other crime,stable situation,0.2839,sentiment + crime_type + trend,news_media,2025
2025-10-31,Madras,"How could ED move court to ask TN police to register case, asks Madras high court - The Times of India",The Times of India,https://news.google.com/rss/articles/CBMi6wFBVV95cUxQMGpwOTA2VFJqaERKX3lJNFNEdGVmTzZDRlRkaXpNUGhHQ1VFdUlrOXBpN0o3VTZEYWhwVjkyZ1NDeTlMVUp2azZVcjdESkdpaTFhdGwzVVI3ZG1Tc3VmaWFUcGprZ3FZVEFGN0ZSSFhJQ3g2TlYxckY3Yk1UWGZfUllXTllQZzFSamlNbzFvZmJXMFZhVExqblhTZlhMOThZVTBla1hKelJ5UUVuYmJhR2R3WUktNFRvLV9rNGZXeVZ4V3RTVG1RLWxPdjVZelNib2pOVmdVQkVIcWRhNjVMSFFkVVAzem9SVzc40gHwAUFVX3lxTE5MNDVMWDhZMHlkRVNPWWM4N2Z6T0tTVXU0UjlUUnJTNnBpYU5pdTdlSnQ2YnJ0UGJud3ZBMjZtN2lmR0Z5TnZyamdUNU5RV3g0dmtYSlJJWDBCME5fRHNIZDM5eDgtbmtfNHUyTTl1UTA3blp0SFJMQTloQWU5RjA0am9pOThYU2FyNXk3WEFnRTZocXlmWlZQMWVYYzQ4d2EzOEtzN1JHYkNGM1lrZ25XUmNFNVZEczdIZmNqVlpna0JYb01WNXlDa1h4czRtQlFwaE9ObHplT04yWG01R1ZFb0p3SVlsZldVR195UFEycA?oc=5,-0.99,negative,0.99,8,other crime,other crime,isolated incident,0.2797,sentiment + crime_type + trend,news_media,2025
